gene,in_network,disease_score,tissue_score,topology_score,ppi_final,score_mode,score_weight_sum,note,gene_in_d,gene_d_evidence_score,gene_in_t,gene_t_weight,mapped_tissues_json,d_gene_count,t_gene_count
CDC16,True,0.44,1.0,0.8668263269873381,0.7987065817468346,FULL_ANCHOR,1.0,OK,False,0.0,True,3,"[""eye"", ""nerve"", ""retina""]",114,11370
PRKCG,True,0.8,0.8,0.7868696315476873,0.7967174078869219,FULL_ANCHOR,1.0,OK,False,0.0,False,0,"[""eye"", ""nerve"", ""retina""]",114,11370
GPS1,True,0.56,1.0,0.7122540313242252,0.7960635078310563,FULL_ANCHOR,1.0,OK,False,0.0,True,3,"[""eye"", ""nerve"", ""retina""]",114,11370
PSMD3,True,0.44,1.0,0.8561914889764697,0.7960478722441175,FULL_ANCHOR,1.0,OK,False,0.0,True,3,"[""eye"", ""nerve"", ""retina""]",114,11370
CDH17,True,0.6799999999999999,0.8,0.924854284273206,0.7952135710683016,FULL_ANCHOR,1.0,OK,False,0.0,False,0,"[""eye"", ""nerve"", ""retina""]",114,11370
SOX5,True,1.0,0.8,0.5249268083251997,0.7912317020813,FULL_ANCHOR,1.0,OK,True,2.1,False,0,"[""eye"", ""nerve"", ""retina""]",114,11370
GTF2H4,True,0.6799999999999999,0.8333333333333333,0.8452230474653959,0.7903057618663489,FULL_ANCHOR,1.0,OK,False,0.0,True,2,"[""eye"", ""nerve"", ""retina""]",114,11370
AKT1,True,0.8,0.6666666666666666,0.9998453853300124,0.7899613463325031,FULL_ANCHOR,1.0,OK,False,0.0,True,1,"[""eye"", ""nerve"", ""retina""]",114,11370
APP,True,0.8,0.6666666666666666,0.9968467286158962,0.7892116821539741,FULL_ANCHOR,1.0,OK,False,0.0,True,1,"[""eye"", ""nerve"", ""retina""]",114,11370
SCN1A,True,0.8,0.8,0.7524955395293016,0.7881238848823255,FULL_ANCHOR,1.0,OK,False,0.0,False,0,"[""eye"", ""nerve"", ""retina""]",114,11370
