final_rank,gene,combined_score,gene_score,ppi_final,in_network,disease_score,tissue_score,topology_score,score_mode,score_weight_sum,note,gene_in_d,gene_d_evidence_score,gene_in_t,gene_t_weight,mapped_tissues_json,d_gene_count,t_gene_count,gene_rank,ppi_rank,best_pathogenic_rank,variant_row_count,max_cadd_phred,mapped_tissues,mapped_tissue_counts_json,conclusion_code,best_disease_score,best_disease_name,best_omim_id,best_orpha_id,best_mondo_id,best_disease_match_status,mapping_basis
22,RPGRIP1L,0.642606251554239,0.49845,0.786762503108478,True,0.8,0.8,0.7470500124339117,FULL_ANCHOR,1.0,OK,False,0.0,False,0,"[""eye"", ""nerve"", ""retina""]",114,11370,93.0,51,,5.0,0.158,"eye,nerve,retina","{""eye"": 4, ""nerve"": 3, ""retina"": 1}",PHENOTYPE_MATCH_WEAK,0.49845,Joubert syndrome with hepatic defect,,1454.0,MONDO:0800103,separate_orpha_record,none
23,COL4A1,0.6416340943918053,0.50883,0.7744381887836105,True,1.0,0.6666666666666666,0.6977527551344422,FULL_ANCHOR,1.0,OK,True,2.1,True,1,"[""eye"", ""nerve"", ""retina""]",114,11370,84.0,63,,10.0,1.058,"eye,nerve,retina","{""eye"": 4, ""nerve"": 3, ""retina"": 1}",PHENOTYPE_MATCH_MODERATE,0.50883,Brain small vessel disease 1 with or without ocular anomalies,175780.0,,MONDO:0008289,separate_omim_record,none
24,CDH23,0.6373303604680035,0.550694,0.723966720936007,True,0.8,0.6666666666666666,0.735866883744028,FULL_ANCHOR,1.0,OK,False,0.0,True,1,"[""eye"", ""nerve"", ""retina""]",114,11370,60.0,117,,7.0,4.096,"eye,nerve,retina","{""eye"": 4, ""nerve"": 3, ""retina"": 1}",PHENOTYPE_MATCH_MODERATE,0.550694,Usher syndrome type 1,,231169.0,MONDO:0010168,separate_orpha_record,none
25,NDUFB9,0.6358213551646498,0.536923,0.7347197103292995,True,0.56,0.8333333333333333,0.7668788413171976,FULL_ANCHOR,1.0,OK,False,0.0,True,2,"[""eye"", ""nerve"", ""retina""]",114,11370,73.0,108,,1.0,9.132,"eye,nerve,retina","{""eye"": 4, ""nerve"": 3, ""retina"": 1}",PHENOTYPE_MATCH_MODERATE,0.536923,Isolated complex I deficiency,,2609.0,MONDO:0100224,separate_orpha_record,none
26,MTPAP,0.6311438048035248,0.462749,0.7995386096070497,True,1.0,0.8333333333333333,0.49815443842819873,FULL_ANCHOR,1.0,OK,True,2.1,True,2,"[""eye"", ""nerve"", ""retina""]",114,11370,117.0,39,,1.0,1.695,"eye,nerve,retina","{""eye"": 4, ""nerve"": 3, ""retina"": 1}",PHENOTYPE_MATCH_WEAK,0.462749,"Spastic ataxia 4, autosomal recessive",613672.0,254343.0,MONDO:0013354,matched_same_disease,MONDO_equivalentTo
27,TANGO2,0.6303638386276211,0.583742,0.6769856772552423,True,1.0,0.6666666666666666,0.3079427090209693,FULL_ANCHOR,1.0,OK,True,2.1,True,1,"[""eye"", ""nerve"", ""retina""]",114,11370,31.0,212,,5.0,0.879,"eye,nerve,retina","{""eye"": 4, ""nerve"": 3, ""retina"": 1}",PHENOTYPE_MATCH_MODERATE,0.583742,"Metabolic encephalomyopathic crises, recurrent, with rhabdomyolysis, cardiac arrhythmias, and neurodegeneration",616878.0,480864.0,MONDO:0018820,matched_same_disease,MONDO_equivalentTo
28,ALDH3A2,0.6278470407905776,0.549036,0.7066580815811554,True,0.6799999999999999,0.6666666666666666,0.8106323263246216,FULL_ANCHOR,1.0,OK,False,0.0,True,1,"[""eye"", ""nerve"", ""retina""]",114,11370,63.0,148,,5.0,1.102,"eye,nerve,retina","{""eye"": 4, ""nerve"": 3, ""retina"": 1}",PHENOTYPE_MATCH_MODERATE,0.549036,Sjogren-Larsson syndrome,270200.0,816.0,MONDO:0010031,matched_same_disease,MONDO_equivalentTo
29,SOX5,0.62777735104065,0.464323,0.7912317020813,True,1.0,0.8,0.5249268083251997,FULL_ANCHOR,1.0,OK,True,2.1,False,0,"[""eye"", ""nerve"", ""retina""]",114,11370,111.0,45,,2.0,0.104,"eye,nerve,retina","{""eye"": 4, ""nerve"": 3, ""retina"": 1}",PHENOTYPE_MATCH_WEAK,0.464323,Lamb-Shaffer syndrome,616803.0,,MONDO:0014778,separate_omim_record,none
30,ATXN1,0.6268932714603316,0.473312,0.7804745429206632,True,1.0,0.6666666666666666,0.7218981716826527,FULL_ANCHOR,1.0,OK,True,2.1,True,1,"[""eye"", ""nerve"", ""retina""]",114,11370,102.0,59,,2.0,0.349,"eye,nerve,retina","{""eye"": 4, ""nerve"": 3, ""retina"": 1}",PHENOTYPE_MATCH_WEAK,0.473312,Spinocerebellar ataxia 1,164400.0,98755.0,MONDO:0008119,matched_same_disease,MONDO_equivalentTo
31,CA2,0.6260414748156037,0.635124,0.6169589496312073,True,0.56,0.6666666666666666,0.5958357985248293,FULL_ANCHOR,1.0,OK,False,0.0,True,1,"[""eye"", ""nerve"", ""retina""]",114,11370,11.0,428,,2.0,2.124,"eye,nerve,retina","{""eye"": 4, ""nerve"": 3, ""retina"": 1}",PHENOTYPE_MATCH_MODERATE,0.635124,"Osteopetrosis, autosomal recessive 3",259730.0,2785.0,MONDO:0009818,matched_same_disease,MONDO_equivalentTo
32,WHRN,0.6260207333339483,0.550694,0.7013474666678965,True,0.8,0.6666666666666666,0.645389866671586,FULL_ANCHOR,1.0,OK,False,0.0,True,1,"[""eye"", ""nerve"", ""retina""]",114,11370,62.0,163,,10.0,12.74,"eye,nerve,retina","{""eye"": 4, ""nerve"": 3, ""retina"": 1}",PHENOTYPE_MATCH_MODERATE,0.550694,Usher syndrome type 2,,231178.0,MONDO:0016484,separate_orpha_record,none
33,PPP2R1A,0.6242377458188083,0.505847,0.7426284916376166,True,0.44,0.8333333333333333,0.9425139665504662,FULL_ANCHOR,1.0,OK,False,0.0,True,2,"[""eye"", ""nerve"", ""retina""]",114,11370,87.0,95,,5.0,1.091,"eye,nerve,retina","{""eye"": 4, ""nerve"": 3, ""retina"": 1}",PHENOTYPE_MATCH_MODERATE,0.505847,Houge-Janssens syndrome 2,616362.0,457284.0,MONDO:0014605,matched_same_disease,MONDO_equivalentTo
34,CDH1,0.6226092020012998,0.395968,0.8492504040025995,True,0.8,0.8,0.9970016160103978,FULL_ANCHOR,1.0,OK,False,0.0,False,0,"[""eye"", ""nerve"", ""retina""]",114,11370,150.0,17,,4.0,5.854,"eye,nerve,retina","{""eye"": 4, ""nerve"": 3, ""retina"": 1}",PHENOTYPE_MATCH_WEAK,0.395968,Blepharo-cheilo-odontic syndrome,,1997.0,MONDO:0007339,separate_orpha_record,none
35,YAP1,0.6223718240150731,0.588127,0.6566166480301463,True,0.44,0.6666666666666666,0.8984665921205852,FULL_ANCHOR,1.0,OK,False,0.0,True,1,"[""eye"", ""nerve"", ""retina""]",114,11370,28.0,269,,5.0,3.007,"eye,nerve,retina","{""eye"": 4, ""nerve"": 3, ""retina"": 1}",PHENOTYPE_MATCH_MODERATE,0.588127,"Coloboma, ocular, with or without hearing impairment, cleft lip/palate, and/or impaired intellectual development",120433.0,1473.0,MONDO:0007355,matched_same_disease,MONDO_equivalentTo
36,KIAA0586,0.6154757636547161,0.60362,0.6273315273094322,True,0.56,0.6666666666666666,0.6373261092377291,FULL_ANCHOR,1.0,OK,False,0.0,True,1,"[""eye"", ""nerve"", ""retina""]",114,11370,20.0,389,,5.0,1.969,"eye,nerve,retina","{""eye"": 4, ""nerve"": 3, ""retina"": 1}",PHENOTYPE_MATCH_MODERATE,0.60362,Joubert syndrome with Jeune asphyxiating thoracic dystrophy,,397715.0,MONDO:0018342,separate_orpha_record,none
37,HLA-DRB1,0.6151328262856717,0.615112,0.6151536525713432,True,0.32,0.6666666666666666,0.8766146102853731,FULL_ANCHOR,1.0,OK,False,0.0,True,1,"[""eye"", ""nerve"", ""retina""]",114,11370,17.0,441,,10.0,7.75,"eye,nerve,retina","{""eye"": 4, ""nerve"": 3, ""retina"": 1}",PHENOTYPE_MATCH_MODERATE,0.615112,Giant cell arteritis,,397.0,MONDO:0008538,separate_orpha_record,none
38,TOP3A,0.6146823783021922,0.606588,0.6227767566043843,True,0.44,0.6666666666666666,0.763107026417537,FULL_ANCHOR,1.0,OK,False,0.0,True,1,"[""eye"", ""nerve"", ""retina""]",114,11370,19.0,403,,5.0,0.206,"eye,nerve,retina","{""eye"": 4, ""nerve"": 3, ""retina"": 1}",PHENOTYPE_MATCH_MODERATE,0.606588,Autosomal recessive progressive external ophthalmoplegia,,254886.0,MONDO:0016810,separate_orpha_record,none
39,SNAP29,0.6137278627332454,0.56953,0.6579257254664908,True,0.56,0.6666666666666666,0.7597029018659632,FULL_ANCHOR,1.0,OK,False,0.0,True,1,"[""eye"", ""nerve"", ""retina""]",114,11370,50.0,265,,5.0,0.937,"eye,nerve,retina","{""eye"": 4, ""nerve"": 3, ""retina"": 1}",PHENOTYPE_MATCH_MODERATE,0.56953,"Cerebral dysgenesis, neuropathy, ichthyosis, and palmoplantar keratoderma syndrome",609528.0,66631.0,MONDO:0012290,matched_same_disease,MONDO_equivalentTo
40,TWIST1,0.6122054209701318,0.581185,0.6432258419402634,True,0.32,0.8,0.7489033677610533,FULL_ANCHOR,1.0,OK,False,0.0,False,0,"[""eye"", ""nerve"", ""retina""]",114,11370,32.0,309,,1.0,4.301,"eye,nerve,retina","{""eye"": 4, ""nerve"": 3, ""retina"": 1}",PHENOTYPE_MATCH_MODERATE,0.581185,Saethre-Chotzen syndrome,101400.0,794.0,MONDO:0007042,matched_same_disease,MONDO_equivalentTo
41,ARHGEF18,0.611230476059054,0.649057,0.573403952118108,True,0.44,0.6666666666666666,0.5656158084724321,FULL_ANCHOR,1.0,OK,False,0.0,True,1,"[""eye"", ""nerve"", ""retina""]",114,11370,2.0,670,,1.0,1.595,"eye,nerve,retina","{""eye"": 4, ""nerve"": 3, ""retina"": 1}",PHENOTYPE_MATCH_MODERATE,0.649057,Retinitis pigmentosa,,791.0,MONDO:0019200,separate_orpha_record,none
42,MRPS34,0.605383584304241,0.464323,0.7464441686084821,True,0.32,1.0,0.8017766744339281,FULL_ANCHOR,1.0,OK,False,0.0,True,3,"[""eye"", ""nerve"", ""retina""]",114,11370,109.0,89,,5.0,3.019,"eye,nerve,retina","{""eye"": 4, ""nerve"": 3, ""retina"": 1}",PHENOTYPE_MATCH_WEAK,0.464323,Combined oxidative phosphorylation deficiency 32,617664.0,,MONDO:0054654,separate_omim_record,none
43,PI4KA,0.6031571631777358,0.622071,0.5842433263554716,True,0.13333333333333333,0.8333333333333333,0.6769733054218863,FULL_ANCHOR,1.0,OK,False,0.0,True,2,"[""eye"", ""nerve"", ""retina""]",114,11370,16.0,605,,15.0,6.928,"eye,nerve,retina","{""eye"": 4, ""nerve"": 3, ""retina"": 1}",PHENOTYPE_MATCH_MODERATE,0.622071,Gastrointestinal defects and immunodeficiency syndrome 2,619708.0,,MONDO:0030669,separate_omim_record,none
44,P4HA2,0.6023548769944145,0.615112,0.5895977539888289,True,0.44,0.6666666666666666,0.6303910159553157,FULL_ANCHOR,1.0,OK,False,0.0,True,1,"[""eye"", ""nerve"", ""retina""]",114,11370,18.0,579,,1.0,4.971,"eye,nerve,retina","{""eye"": 4, ""nerve"": 3, ""retina"": 1}",PHENOTYPE_MATCH_MODERATE,0.615112,Giant cell arteritis,,397.0,MONDO:0008538,separate_orpha_record,none
45,ADGRV1,0.6004065403227032,0.550694,0.6501190806454066,True,0.6799999999999999,0.6666666666666666,0.5844763225816263,FULL_ANCHOR,1.0,OK,False,0.0,True,1,"[""eye"", ""nerve"", ""retina""]",114,11370,59.0,289,,8.0,4.054,"eye,nerve,retina","{""eye"": 4, ""nerve"": 3, ""retina"": 1}",PHENOTYPE_MATCH_MODERATE,0.550694,Usher syndrome type 2,,231178.0,MONDO:0016484,separate_orpha_record,none
46,SYNJ1,0.6002898684776734,0.574545,0.626034736955347,True,0.44,0.6666666666666666,0.7761389478213878,FULL_ANCHOR,1.0,OK,False,0.0,True,1,"[""eye"", ""nerve"", ""retina""]",114,11370,48.0,393,,5.0,0.578,"eye,nerve,retina","{""eye"": 4, ""nerve"": 3, ""retina"": 1}",PHENOTYPE_MATCH_MODERATE,0.574545,Non-specific early-onset epileptic encephalopathy,,442835.0,MONDO:0018614,separate_orpha_record,none
47,SYNE1,0.6000460878419088,0.464323,0.7357691756838176,True,0.8,0.6666666666666666,0.7830767027352703,FULL_ANCHOR,1.0,OK,False,0.0,True,1,"[""eye"", ""nerve"", ""retina""]",114,11370,112.0,107,,6.0,8.869,"eye,nerve,retina","{""eye"": 4, ""nerve"": 3, ""retina"": 1}",PHENOTYPE_MATCH_WEAK,0.464323,"Spinocerebellar ataxia, autosomal recessive 8",610743.0,88644.0,MONDO:0012549,matched_same_disease,MONDO_equivalentTo
48,PDHX,0.5972726491934384,0.473312,0.7212332983868768,True,0.8,0.6666666666666666,0.7249331935475067,FULL_ANCHOR,1.0,OK,False,0.0,True,1,"[""eye"", ""nerve"", ""retina""]",114,11370,103.0,120,,5.0,6.409,"eye,nerve,retina","{""eye"": 4, ""nerve"": 3, ""retina"": 1}",PHENOTYPE_MATCH_WEAK,0.473312,Pyruvate dehydrogenase e3-binding protein deficiency,245349.0,255182.0,MONDO:0009503,matched_same_disease,MONDO_equivalentTo
49,PCDH15,0.5968090387261378,0.550694,0.6429240774522755,True,0.56,0.6666666666666666,0.699696309809102,FULL_ANCHOR,1.0,OK,False,0.0,True,1,"[""eye"", ""nerve"", ""retina""]",114,11370,61.0,310,,10.0,3.047,"eye,nerve,retina","{""eye"": 4, ""nerve"": 3, ""retina"": 1}",PHENOTYPE_MATCH_MODERATE,0.550694,Usher syndrome type 1,,231169.0,MONDO:0010168,separate_orpha_record,none
50,NOTCH3,0.5923714983439952,0.500874,0.6838689966879903,True,0.44,0.8,0.7674759867519609,FULL_ANCHOR,1.0,OK,False,0.0,False,0,"[""eye"", ""nerve"", ""retina""]",114,11370,91.0,197,,5.0,2.276,"eye,nerve,retina","{""eye"": 4, ""nerve"": 3, ""retina"": 1}",PHENOTYPE_MATCH_MODERATE,0.500874,"Cerebral arteriopathy, autosomal recessive, with subcortical infarcts and leukoencephalopathy 1",621295.0,,MONDO:0979867,separate_omim_record,none
51,SCN3A,0.59145612922528,0.574545,0.6083672584505602,True,0.44,0.8,0.46546903380224025,FULL_ANCHOR,1.0,OK,False,0.0,False,0,"[""eye"", ""nerve"", ""retina""]",114,11370,47.0,476,,5.0,0.103,"eye,nerve,retina","{""eye"": 4, ""nerve"": 3, ""retina"": 1}",PHENOTYPE_MATCH_MODERATE,0.574545,Non-specific early-onset epileptic encephalopathy,,442835.0,MONDO:0018614,separate_orpha_record,none
52,NUBPL,0.5911718268014896,0.536923,0.6454206536029793,True,0.6799999999999999,0.6666666666666666,0.5656826144119171,FULL_ANCHOR,1.0,OK,False,0.0,True,1,"[""eye"", ""nerve"", ""retina""]",114,11370,74.0,304,,5.0,3.539,"eye,nerve,retina","{""eye"": 4, ""nerve"": 3, ""retina"": 1}",PHENOTYPE_MATCH_MODERATE,0.536923,Isolated complex I deficiency,,2609.0,MONDO:0100224,separate_orpha_record,none
53,FA2H,0.5903163903963489,0.564419,0.6162137807926976,True,0.56,0.6666666666666666,0.5928551231707906,FULL_ANCHOR,1.0,OK,False,0.0,True,1,"[""eye"", ""nerve"", ""retina""]",114,11370,55.0,432,,3.0,0.88,"eye,nerve,retina","{""eye"": 4, ""nerve"": 3, ""retina"": 1}",PHENOTYPE_MATCH_MODERATE,0.564419,Fatty acid hydroxylase-associated neurodegeneration,,329308.0,MONDO:0017999,separate_orpha_record,none
54,NDE1,0.590074638291558,0.516403,0.663746276583116,True,0.32,0.8333333333333333,0.7709851063324643,FULL_ANCHOR,1.0,OK,False,0.0,True,2,"[""eye"", ""nerve"", ""retina""]",114,11370,82.0,245,,5.0,0.811,"eye,nerve,retina","{""eye"": 4, ""nerve"": 3, ""retina"": 1}",PHENOTYPE_MATCH_MODERATE,0.516403,Hydranencephaly,,2177.0,MONDO:0016344,separate_orpha_record,none
55,PDGFB,0.5863523020182988,0.505368,0.6673366040365977,True,0.56,0.6666666666666666,0.7973464161463908,FULL_ANCHOR,1.0,OK,False,0.0,True,1,"[""eye"", ""nerve"", ""retina""]",114,11370,90.0,233,,4.0,3.46,"eye,nerve,retina","{""eye"": 4, ""nerve"": 3, ""retina"": 1}",PHENOTYPE_MATCH_MODERATE,0.505368,Meningioma,,2495.0,MONDO:0016642,separate_orpha_record,none
56,DLAT,0.5841404833356194,0.409268,0.7590129666712389,True,0.8,0.6666666666666666,0.8760518666849555,FULL_ANCHOR,1.0,OK,False,0.0,True,1,"[""eye"", ""nerve"", ""retina""]",114,11370,139.0,75,,10.0,3.527,"eye,nerve,retina","{""eye"": 4, ""nerve"": 3, ""retina"": 1}",PHENOTYPE_MATCH_WEAK,0.409268,Pyruvate dehydrogenase E2 deficiency,245348.0,79244.0,MONDO:0009502,matched_same_disease,MONDO_equivalentTo
57,IL2RA,0.5839833873183998,0.470893,0.6970737746367996,True,0.44,0.8,0.8202950985471984,FULL_ANCHOR,1.0,OK,False,0.0,False,0,"[""eye"", ""nerve"", ""retina""]",114,11370,104.0,173,,4.0,2.839,"eye,nerve,retina","{""eye"": 4, ""nerve"": 3, ""retina"": 1}",PHENOTYPE_MATCH_WEAK,0.470893,Oligoarticular juvenile idiopathic arthritis,,85410.0,MONDO:0019433,separate_orpha_record,none
58,SARDH,0.5837750145425187,0.538355,0.6291950290850372,True,0.32,0.8,0.6927801163401487,FULL_ANCHOR,1.0,OK,False,0.0,False,0,"[""eye"", ""nerve"", ""retina""]",114,11370,71.0,383,,10.0,1.598,"eye,nerve,retina","{""eye"": 4, ""nerve"": 3, ""retina"": 1}",PHENOTYPE_MATCH_MODERATE,0.538355,SARCOSINEMIA,268900.0,3129.0,MONDO:0010008,matched_same_disease,MONDO_equivalentTo
59,PPP3CA,0.58297368953161,0.574545,0.5914023790632201,True,0.32,0.6666666666666666,0.7816095162528803,FULL_ANCHOR,1.0,OK,False,0.0,True,1,"[""eye"", ""nerve"", ""retina""]",114,11370,45.0,571,,10.0,6.73,"eye,nerve,retina","{""eye"": 4, ""nerve"": 3, ""retina"": 1}",PHENOTYPE_MATCH_MODERATE,0.574545,Non-specific early-onset epileptic encephalopathy,,442835.0,MONDO:0018614,separate_orpha_record,none
60,VPS13B,0.5821362839492976,0.645992,0.5182805678985953,True,0.13333333333333333,0.8,0.47312227159438114,FULL_ANCHOR,1.0,OK,False,0.0,False,0,"[""eye"", ""nerve"", ""retina""]",114,11370,9.0,1053,,2.0,0.823,"eye,nerve,retina","{""eye"": 4, ""nerve"": 3, ""retina"": 1}",PHENOTYPE_MATCH_MODERATE,0.645992,Cohen syndrome,216550.0,193.0,MONDO:0008999,matched_same_disease,MONDO_equivalentTo
61,PSMD12,0.5813815102243509,0.361424,0.8013390204487018,True,0.44,1.0,0.8773560817948068,FULL_ANCHOR,1.0,OK,False,0.0,True,3,"[""eye"", ""nerve"", ""retina""]",114,11370,171.0,38,,5.0,1.075,"eye,nerve,retina","{""eye"": 4, ""nerve"": 3, ""retina"": 1}",PHENOTYPE_MATCH_WEAK,0.361424,Stankiewicz-Isidor syndrome,617516.0,,MONDO:0054591,separate_omim_record,none
62,EP300,0.577698606625111,0.290761,0.8646362132502219,True,0.8,0.8333333333333333,0.9985448530008877,FULL_ANCHOR,1.0,OK,False,0.0,True,2,"[""eye"", ""nerve"", ""retina""]",114,11370,212.0,11,,5.0,0.379,"eye,nerve,retina","{""eye"": 4, ""nerve"": 3, ""retina"": 1}",PHENOTYPE_MATCH_WEAK,0.290761,Rubinstein-Taybi syndrome 2,613684.0,353284.0,MONDO:0013364,matched_same_disease,MONDO_equivalentTo
63,COX10,0.5757352570097568,0.461393,0.6900775140195136,True,0.6799999999999999,0.6666666666666666,0.7443100560780543,FULL_ANCHOR,1.0,OK,False,0.0,True,1,"[""eye"", ""nerve"", ""retina""]",114,11370,119.0,186,,4.0,3.301,"eye,nerve,retina","{""eye"": 4, ""nerve"": 3, ""retina"": 1}",PHENOTYPE_MATCH_WEAK,0.461393,"Mitochondrial complex IV deficiency, nuclear type 1",220110.0,,MONDO:0700250,separate_omim_record,none
64,CYFIP2,0.5754333422981104,0.574545,0.5763216845962207,True,0.32,0.6666666666666666,0.7212867383848824,FULL_ANCHOR,1.0,OK,False,0.0,True,1,"[""eye"", ""nerve"", ""retina""]",114,11370,38.0,651,,5.0,0.287,"eye,nerve,retina","{""eye"": 4, ""nerve"": 3, ""retina"": 1}",PHENOTYPE_MATCH_MODERATE,0.574545,Non-specific early-onset epileptic encephalopathy,,442835.0,MONDO:0018614,separate_orpha_record,none
65,CNGB3,0.5732906243420988,0.559139,0.5874422486841976,True,0.56,0.6666666666666666,0.47776899473679046,FULL_ANCHOR,1.0,OK,False,0.0,True,1,"[""eye"", ""nerve"", ""retina""]",114,11370,57.0,592,,2.0,2.97,"eye,nerve,retina","{""eye"": 4, ""nerve"": 3, ""retina"": 1}",PHENOTYPE_MATCH_MODERATE,0.559139,Achromatopsia,,49382.0,MONDO:0018852,separate_orpha_record,none
66,GNA11,0.5731226007188809,0.555855,0.5903902014377618,True,0.32,0.6666666666666666,0.7775608057510468,FULL_ANCHOR,1.0,OK,False,0.0,True,1,"[""eye"", ""nerve"", ""retina""]",114,11370,58.0,577,,1.0,13.23,"eye,nerve,retina","{""eye"": 4, ""nerve"": 3, ""retina"": 1}",PHENOTYPE_MATCH_MODERATE,0.555855,Uveal melanoma,,39044.0,MONDO:0006486,separate_orpha_record,none
67,KCNC2,0.5729986605372428,0.574545,0.5714523210744857,True,0.32,0.6666666666666666,0.701809284297943,FULL_ANCHOR,1.0,OK,False,0.0,True,1,"[""eye"", ""nerve"", ""retina""]",114,11370,43.0,686,,5.0,1.386,"eye,nerve,retina","{""eye"": 4, ""nerve"": 3, ""retina"": 1}",PHENOTYPE_MATCH_MODERATE,0.574545,Non-specific early-onset epileptic encephalopathy,,442835.0,MONDO:0018614,separate_orpha_record,none
68,USP7,0.571261282704439,0.214206,0.9283165654088781,True,0.8,1.0,0.9532662616355128,FULL_ANCHOR,1.0,OK,False,0.0,True,3,"[""eye"", ""nerve"", ""retina""]",114,11370,318.0,5,,5.0,16.26,"eye,nerve,retina","{""eye"": 4, ""nerve"": 3, ""retina"": 1}",PHENOTYPE_MATCH_WEAK,0.214206,Chromosome 16p13.2 deletion syndrome,616863.0,,MONDO:0958071,separate_omim_record,none
69,HSD17B4,0.5709145171700969,0.410334,0.7314950343401938,True,0.8,0.6666666666666666,0.7659801373607751,FULL_ANCHOR,1.0,OK,False,0.0,True,1,"[""eye"", ""nerve"", ""retina""]",114,11370,137.0,111,,11.0,5.279,"eye,nerve,retina","{""eye"": 4, ""nerve"": 3, ""retina"": 1}",PHENOTYPE_MATCH_WEAK,0.410334,D-bifunctional protein deficiency,261515.0,,MONDO:0009855,separate_omim_record,none
70,WWOX,0.5708943298709597,0.467765,0.6740236597419192,True,0.56,0.6666666666666666,0.8240946389676772,FULL_ANCHOR,1.0,OK,False,0.0,True,1,"[""eye"", ""nerve"", ""retina""]",114,11370,105.0,218,,34.0,12.76,"eye,nerve,retina","{""eye"": 4, ""nerve"": 3, ""retina"": 1}",PHENOTYPE_MATCH_WEAK,0.467765,"Spinocerebellar ataxia, autosomal recessive 12",614322.0,284282.0,MONDO:0013687,matched_same_disease,MONDO_equivalentTo
71,PDXK,0.5687797586077334,0.622071,0.5154885172154668,True,0.32,0.6666666666666666,0.4779540688618672,FULL_ANCHOR,1.0,OK,False,0.0,True,1,"[""eye"", ""nerve"", ""retina""]",114,11370,15.0,1085,,5.0,0.265,"eye,nerve,retina","{""eye"": 4, ""nerve"": 3, ""retina"": 1}",PHENOTYPE_MATCH_MODERATE,0.622071,"Neuropathy, hereditary motor and sensory, type VIC, with optic atrophy",618511.0,,MONDO:0032792,separate_omim_record,none
72,FAS,0.567772455872996,0.480607,0.6549379117459918,True,0.32,0.8,0.7957516469839669,FULL_ANCHOR,1.0,OK,False,0.0,False,0,"[""eye"", ""nerve"", ""retina""]",114,11370,99.0,277,,5.0,2.487,"eye,nerve,retina","{""eye"": 4, ""nerve"": 3, ""retina"": 1}",PHENOTYPE_MATCH_WEAK,0.480607,Behçet disease,,117.0,MONDO:0007191,separate_orpha_record,none
73,GLB1,0.5675914542128089,0.434061,0.7011219084256177,True,0.56,0.8333333333333333,0.632487633702471,FULL_ANCHOR,1.0,OK,False,0.0,True,2,"[""eye"", ""nerve"", ""retina""]",114,11370,124.0,164,,3.0,0.332,"eye,nerve,retina","{""eye"": 4, ""nerve"": 3, ""retina"": 1}",PHENOTYPE_MATCH_WEAK,0.434061,"GM1-gangliosidosis, type I",230500.0,79255.0,MONDO:0009260,matched_same_disease,MONDO_equivalentTo
74,PIEZO2,0.5645971228162081,0.59308,0.5361142456324162,True,0.13333333333333333,0.8,0.5444569825296648,FULL_ANCHOR,1.0,OK,False,0.0,False,0,"[""eye"", ""nerve"", ""retina""]",114,11370,24.0,919,,12.0,5.248,"eye,nerve,retina","{""eye"": 4, ""nerve"": 3, ""retina"": 1}",PHENOTYPE_MATCH_MODERATE,0.59308,"Arthrogryposis, distal, type 5",108145.0,1154.0,MONDO:0007158,matched_same_disease,MONDO_equivalentTo
75,GRIN2D,0.5622107885499099,0.574545,0.5498765770998197,True,0.13333333333333333,0.8,0.5995063083992789,FULL_ANCHOR,1.0,OK,False,0.0,False,0,"[""eye"", ""nerve"", ""retina""]",114,11370,41.0,830,,2.0,5.484,"eye,nerve,retina","{""eye"": 4, ""nerve"": 3, ""retina"": 1}",PHENOTYPE_MATCH_MODERATE,0.574545,Non-specific early-onset epileptic encephalopathy,,442835.0,MONDO:0018614,separate_orpha_record,none
76,OCA2,0.5621368437612544,0.547562,0.5767116875225089,True,0.13333333333333333,0.8,0.7068467500900353,FULL_ANCHOR,1.0,OK,False,0.0,False,0,"[""eye"", ""nerve"", ""retina""]",114,11370,64.0,647,,5.0,2.422,"eye,nerve,retina","{""eye"": 4, ""nerve"": 3, ""retina"": 1}",PHENOTYPE_MATCH_MODERATE,0.547562,"Albinism, oculocutaneous, type II",203200.0,79432.0,MONDO:0008746,matched_same_disease,MONDO_equivalentTo
77,POLR2A,0.5603264625774566,0.407545,0.7131079251549131,True,0.56,0.6666666666666666,0.9804317006196526,FULL_ANCHOR,1.0,OK,False,0.0,True,1,"[""eye"", ""nerve"", ""retina""]",114,11370,142.0,134,,1.0,1.727,"eye,nerve,retina","{""eye"": 4, ""nerve"": 3, ""retina"": 1}",PHENOTYPE_MATCH_WEAK,0.407545,Neurodevelopmental disorder with hypotonia and variable intellectual and behavioral abnormalities,618603.0,,,separate_omim_record,none
78,ITGAV,0.5593877378270291,0.233995,0.8847804756540582,True,0.8,1.0,0.7791219026162328,FULL_ANCHOR,1.0,OK,False,0.0,True,3,"[""eye"", ""nerve"", ""retina""]",114,11370,284.0,9,,5.0,1.042,"eye,nerve,retina","{""eye"": 4, ""nerve"": 3, ""retina"": 1}",PHENOTYPE_MATCH_WEAK,0.233995,"Immune dysregulation, neurodevelopmental defects, and colitis",621375.0,,,separate_omim_record,none
79,DPYD,0.5574018626265478,0.481515,0.6332887252530954,True,0.56,0.6666666666666666,0.6611549010123818,FULL_ANCHOR,1.0,OK,False,0.0,True,1,"[""eye"", ""nerve"", ""retina""]",114,11370,97.0,363,,5.0,5.062,"eye,nerve,retina","{""eye"": 4, ""nerve"": 3, ""retina"": 1}",PHENOTYPE_MATCH_WEAK,0.481515,Dihydropyrimidine dehydrogenase deficiency,274270.0,1675.0,MONDO:0010130,matched_same_disease,MONDO_equivalentTo
